city,location_code,daily_energy_consumption_kwh,roof_area_sqm,load_shedding_hours,solar_irradiance_kwh_per_m2,sun_hours,avg_temp_c,recommended_system_size_kw,estimated_cost_pkr
Karachi,KHI,13.265152235225306,34.311446291014164,2,5.8,5.8,32,3.5,559388.0
Multan,MUL,17.258407921978016,45.0340041519648,6,5.6,5.6,30,4.38,700879.0
Hyderabad,HYD,24.766799053435268,34.48712727868745,4,5.7,5.7,31,5.14,822896.0
Quetta,QTA,21.441767425399153,23.05957377722167,4,5.4,5.4,24,4.96,794370.0
Peshawar,PEW,28.110114994095106,38.10930798349696,2,5.1,5.1,27,7.38,1181008.0
Quetta,QTA,16.790562015729535,42.25998334426684,4,5.4,5.4,24,4.17,667338.0
Bahawalpur,BWP,23.444317229152645,48.303280194121044,6,5.5,5.5,29,5.91,945127.0
Quetta,QTA,11.643893458184596,27.54530117776968,2,5.4,5.4,24,2.73,437481.0
Karachi,KHI,21.224249468083165,49.89380043257853,10,5.8,5.8,32,4.78,765137.0
Bahawalpur,BWP,25.125748492453084,23.839757732194595,12,5.5,5.5,29,6.12,979840.0
Karachi,KHI,27.684308078227723,36.58607611288015,0,5.8,5.8,32,6.35,1016746.0
Karachi,KHI,28.38190912223486,33.848030596811626,4,5.8,5.8,32,6.56,1049558.0
Islamabad,ISB,14.12296652905949,43.499209639428535,4,4.9,4.9,25,3.66,585153.0
Karachi,KHI,14.886929765975271,23.115887801028382,4,5.8,5.8,32,3.24,519180.0
Peshawar,PEW,12.986667279368136,27.532794711920896,0,5.1,5.1,27,3.47,555138.0
Islamabad,ISB,16.49030680422237,22.264708430658803,8,4.9,4.9,25,4.18,669109.0
Islamabad,ISB,29.439885549538957,22.974506244334144,8,4.9,4.9,25,8.08,1292803.0
Hyderabad,HYD,19.125238737741327,35.64785532635685,8,5.7,5.7,31,4.21,673272.0
Multan,MUL,10.8783484621706,21.61543717729733,4,5.6,5.6,30,2.44,389899.0
Quetta,QTA,28.41946065306051,36.10795487851432,0,5.4,5.4,24,7.0,1120386.0
Multan,MUL,13.197922610408567,25.56371474252411,8,5.6,5.6,30,2.91,465342.0
Bahawalpur,BWP,26.097313757815055,44.843530999791724,2,5.5,5.5,29,6.53,1044654.0
Islamabad,ISB,19.83261045282648,37.74378293997056,4,4.9,4.9,25,5.55,887406.0
Hyderabad,HYD,28.73787752032304,41.80433773101912,8,5.7,5.7,31,6.51,1040836.0
Lahore,LHR,16.03984756712771,32.53641354080883,10,5.2,5.2,28,3.85,616452.0
Islamabad,ISB,28.33389292961699,22.643570399884798,12,4.9,4.9,25,7.49,1198153.0
Multan,MUL,9.316612848897432,32.36431177192165,8,5.6,5.6,30,2.23,356817.0
Multan,MUL,17.291777199515423,36.35501744538068,10,5.6,5.6,30,3.85,616179.0
Multan,MUL,8.626190877038448,24.488782495860335,10,5.6,5.6,30,1.92,306847.0
Peshawar,PEW,20.618891954653826,24.387032197749868,0,5.1,5.1,27,5.59,894520.0
Karachi,KHI,16.528579912718943,24.494329292978136,4,5.8,5.8,32,3.87,618653.0
Hyderabad,HYD,16.61405885597422,31.586370100667438,10,5.7,5.7,31,3.8,608550.0
Peshawar,PEW,28.508924432492567,33.50303677396262,8,5.1,5.1,27,7.1,1136721.0
Peshawar,PEW,18.481948439981537,28.657688322945013,10,5.1,5.1,27,4.5,720766.0
Lahore,LHR,11.279035248631374,30.08171496987009,12,5.2,5.2,28,2.86,457898.0
Peshawar,PEW,8.941580613744868,42.17526274026796,2,5.1,5.1,27,2.23,356284.0
Hyderabad,HYD,8.040787042593461,44.535915809256835,12,5.7,5.7,31,1.78,284374.0
Bahawalpur,BWP,17.677679435629653,42.84154655853172,4,5.5,5.5,29,4.57,731513.0
Islamabad,ISB,18.132706380262128,25.449166696339233,12,4.9,4.9,25,4.72,754480.0
Karachi,KHI,14.604412268247925,49.75912408295681,4,5.8,5.8,32,3.27,523275.0
Quetta,QTA,17.26576761007939,33.31591083461152,0,5.4,5.4,24,4.11,657490.0
Lahore,LHR,21.105162339775255,37.71666801231018,4,5.2,5.2,28,5.57,890832.0
Quetta,QTA,14.431526811244938,25.202885600620263,6,5.4,5.4,24,3.53,564772.0
Hyderabad,HYD,20.84047583775923,42.65888458256154,10,5.7,5.7,31,4.47,714466.0
Peshawar,PEW,19.15983351098267,29.14835094294091,0,5.1,5.1,27,4.93,788808.0
Multan,MUL,14.05715668537647,47.68693030146213,4,5.6,5.6,30,3.42,547259.0
Islamabad,ISB,16.36576457225597,28.714624975829913,8,4.9,4.9,25,4.16,666237.0
Islamabad,ISB,26.94388059327026,39.633056630116045,12,4.9,4.9,25,7.18,1148910.0
Islamabad,ISB,24.347020682345114,26.406449637347016,2,4.9,4.9,25,6.79,1086565.0
Karachi,KHI,17.47823363662944,39.349929336185454,4,5.8,5.8,32,4.11,657901.0
Quetta,QTA,20.954892091767817,29.01783503305822,12,5.4,5.4,24,4.95,791491.0
Islamabad,ISB,11.75077440642449,22.849724848112565,0,4.9,4.9,25,2.98,477402.0
Quetta,QTA,29.014672914159593,46.20014257582956,8,5.4,5.4,24,6.98,1116792.0
Karachi,KHI,10.616766340761089,48.71470767104021,2,5.8,5.8,32,2.45,392691.0
Hyderabad,HYD,24.95121168723626,49.52458295952049,8,5.7,5.7,31,6.49,1037814.0
Multan,MUL,28.102731533105775,33.05940702150049,6,5.6,5.6,30,5.94,950651.0
Hyderabad,HYD,26.280963006544976,40.24988913937034,10,5.7,5.7,31,5.82,931898.0
Hyderabad,HYD,17.797503994908794,28.166890264278553,10,5.7,5.7,31,4.09,655068.0
Bahawalpur,BWP,19.578076437297327,24.322418964228557,2,5.5,5.5,29,4.74,758325.0
Bahawalpur,BWP,19.4411603138187,20.84550641938197,0,5.5,5.5,29,4.63,740957.0
Islamabad,ISB,14.20490477777567,47.859252901476495,10,4.9,4.9,25,4.06,649131.0
Peshawar,PEW,13.560192152517555,30.639180388407894,10,5.1,5.1,27,3.32,531823.0
Peshawar,PEW,29.47781179522617,43.49888890677093,10,5.1,5.1,27,7.41,1186367.0
Hyderabad,HYD,25.343786438879484,42.45011447678057,10,5.7,5.7,31,5.64,902036.0
Bahawalpur,BWP,13.24464806949289,26.24560607007858,2,5.5,5.5,29,3.21,513278.0
Peshawar,PEW,27.3731008420348,22.2505004786636,4,5.1,5.1,27,7.22,1155929.0
Lahore,LHR,29.916310072246237,40.48075880950162,2,5.2,5.2,28,7.28,1164922.0
Islamabad,ISB,29.77415135079804,21.820044211345515,2,4.9,4.9,25,8.55,1367278.0
Peshawar,PEW,22.83579872296817,46.418448910598904,4,5.1,5.1,27,6.48,1036045.0
Karachi,KHI,19.883191374650295,28.883466943892657,8,5.8,5.8,32,4.21,674087.0
Hyderabad,HYD,8.829045512897538,34.101118248204244,2,5.7,5.7,31,2.05,327763.0
Multan,MUL,19.809197590613405,45.6073803220053,2,5.6,5.6,30,4.27,682565.0
Quetta,QTA,26.815259265505315,23.58236727219844,0,5.4,5.4,24,5.79,925731.0
Multan,MUL,15.783548594094869,31.381399688748722,12,5.6,5.6,30,3.6,576417.0
Quetta,QTA,19.253148551625152,43.00194171852001,8,5.4,5.4,24,5.04,806361.0
Peshawar,PEW,29.351651216173284,32.80171773804092,10,5.1,5.1,27,7.66,1224975.0
Lahore,LHR,24.887574965747966,25.353069456235957,6,5.2,5.2,28,5.98,956033.0
Quetta,QTA,28.328196297149372,43.7543249149096,0,5.4,5.4,24,7.46,1193419.0
Peshawar,PEW,19.96126948425992,41.10236211584288,6,5.1,5.1,27,5.23,837251.0
Hyderabad,HYD,23.15005657343435,39.40500860916781,4,5.7,5.7,31,5.26,842129.0
Islamabad,ISB,19.719253911611524,22.87404549801712,4,4.9,4.9,25,5.59,893630.0
Peshawar,PEW,28.76816288587089,41.681141378208736,0,5.1,5.1,27,7.4,1183910.0
Karachi,KHI,17.605529702809797,34.943510611184024,2,5.8,5.8,32,4.05,647787.0
Multan,MUL,9.515610815822031,40.9018488330671,10,5.6,5.6,30,2.22,354839.0
Lahore,LHR,20.976883021147437,42.60554022766327,4,5.2,5.2,28,5.68,908314.0
Quetta,QTA,24.75390029784732,44.854263200696494,2,5.4,5.4,24,5.97,955202.0
Karachi,KHI,26.628052117570697,33.34550183204493,4,5.8,5.8,32,6.36,1016824.0
Islamabad,ISB,25.253092489655288,20.729864617347456,12,4.9,4.9,25,6.91,1106223.0
Bahawalpur,BWP,26.313688684773776,23.18642279392056,8,5.5,5.5,29,6.5,1040714.0
Quetta,QTA,21.409839369034884,26.687247482884715,0,5.4,5.4,24,5.05,807989.0
Hyderabad,HYD,18.595163767770465,21.531491359644633,6,5.7,5.7,31,4.03,645464.0
Hyderabad,HYD,29.889837756704235,29.5045661211874,0,5.7,5.7,31,7.06,1129145.0
Quetta,QTA,16.232597872296594,24.97980505876489,0,5.4,5.4,24,3.95,632642.0
Karachi,KHI,10.339670644296307,47.03873712781524,6,5.8,5.8,32,2.21,353527.0
Peshawar,PEW,9.656757327748277,22.10158819007073,8,5.1,5.1,27,2.43,389018.0
Quetta,QTA,8.579303152207286,26.540831206845752,6,5.4,5.4,24,2.29,365968.0
Lahore,LHR,22.336157204371695,45.86268911498344,10,5.2,5.2,28,5.1,815810.0
Peshawar,PEW,29.638096975507143,40.38495232715971,2,5.1,5.1,27,8.63,1381115.0
Peshawar,PEW,14.998162069259156,21.330927276597805,8,5.1,5.1,27,3.44,550691.0
Lahore,LHR,11.947930139174261,29.591936479279674,4,5.2,5.2,28,3.08,493001.0
Bahawalpur,BWP,15.344307050008675,23.594252593698886,10,5.5,5.5,29,3.71,593560.0
Islamabad,ISB,25.540220824821688,22.93971973041695,10,4.9,4.9,25,6.36,1017957.0
Multan,MUL,21.708118352102385,22.94781310281324,8,5.6,5.6,30,5.41,865558.0
Karachi,KHI,17.84516482564593,41.21485808843392,4,5.8,5.8,32,4.54,725766.0
Karachi,KHI,10.309072207283183,31.366267231904956,8,5.8,5.8,32,2.22,354749.0
Islamabad,ISB,15.230163850362096,25.08064547868676,12,4.9,4.9,25,4.17,666483.0
Quetta,QTA,10.03456170612671,20.8329448126109,6,5.4,5.4,24,2.19,349988.0
Peshawar,PEW,17.394712987185283,31.84923106038235,10,5.1,5.1,27,4.39,702050.0
Bahawalpur,BWP,23.286591451274365,32.27636148717049,10,5.5,5.5,29,5.43,869013.0
Lahore,LHR,20.977642564739675,42.394041457564605,6,5.2,5.2,28,5.44,871191.0
Hyderabad,HYD,24.14741192173245,22.973522103812346,6,5.7,5.7,31,5.88,941158.0
Multan,MUL,12.19887793340978,27.421017550365406,12,5.6,5.6,30,3.09,494406.0
Peshawar,PEW,27.91179408943091,33.57191057663447,6,5.1,5.1,27,8.26,1322230.0
Quetta,QTA,16.59810537371081,37.679877591698904,12,5.4,5.4,24,3.92,626617.0
Islamabad,ISB,12.860925776026196,22.512498397984917,10,4.9,4.9,25,3.53,564031.0
Karachi,KHI,27.32334641544323,29.160188164361795,8,5.8,5.8,32,6.23,997219.0
Karachi,KHI,18.491623550210484,20.93714290904081,10,5.8,5.8,32,4.23,676377.0
Peshawar,PEW,10.872319341316143,23.175383359175118,6,5.1,5.1,27,2.77,443744.0
Lahore,LHR,19.25267594594624,43.52131948833645,12,5.2,5.2,28,4.75,760580.0
Hyderabad,HYD,13.516784512417528,27.89403940517217,10,5.7,5.7,31,3.38,540335.0
Bahawalpur,BWP,8.030038026456953,22.614143595859016,12,5.5,5.5,29,2.02,322635.0
Peshawar,PEW,15.833030384448795,32.82582282088731,0,5.1,5.1,27,4.27,683809.0
Islamabad,ISB,13.568233537374365,41.1100117064876,8,4.9,4.9,25,3.63,580970.0
Karachi,KHI,21.45915432882645,21.619149094849888,12,5.8,5.8,32,5.12,819749.0
Quetta,QTA,10.686147703832772,39.97355140835062,12,5.4,5.4,24,2.49,397646.0
Peshawar,PEW,10.780432746750662,41.004926625340204,2,5.1,5.1,27,2.77,443059.0
Lahore,LHR,22.130242064962463,26.167899949906435,2,5.2,5.2,28,5.37,858626.0
Quetta,QTA,27.124846858528265,23.96473849452733,0,5.4,5.4,24,6.37,1018786.0
Lahore,LHR,27.040845253370232,38.897067231010965,8,5.2,5.2,28,7.51,1201055.0
Peshawar,PEW,8.795604840216901,47.658859617285174,6,5.1,5.1,27,2.24,358652.0
Lahore,LHR,27.608380437669798,30.337543061535687,0,5.2,5.2,28,7.03,1124606.0
Karachi,KHI,19.012258288337783,43.44477977918359,12,5.8,5.8,32,4.6,736385.0
Karachi,KHI,23.83477081933882,40.061716207502585,8,5.8,5.8,32,5.57,891907.0
Karachi,KHI,22.20996813706855,24.68936999572695,10,5.8,5.8,32,5.15,823568.0
Hyderabad,HYD,11.791376563753968,43.50743299968754,6,5.7,5.7,31,2.76,440933.0
Multan,MUL,11.240447783468479,47.642625671957354,2,5.6,5.6,30,2.72,435477.0
Peshawar,PEW,29.977661093237813,24.2274712928752,2,5.1,5.1,27,7.98,1276705.0
Karachi,KHI,18.48774747854587,27.713437531287028,8,5.8,5.8,32,4.04,646177.0
Islamabad,ISB,27.782092997087275,41.75132187730912,2,4.9,4.9,25,7.07,1131208.0
Karachi,KHI,16.61380311043896,41.124005808903085,10,5.8,5.8,32,3.5,560085.0
Bahawalpur,BWP,22.4176470376274,49.06112578076173,0,5.5,5.5,29,5.6,895566.0
Bahawalpur,BWP,11.881519144088927,34.00306333596993,8,5.5,5.5,29,2.69,430087.0
Multan,MUL,25.419543417180336,49.10880295837894,0,5.6,5.6,30,6.63,1060744.0
Karachi,KHI,22.640093033884853,42.877024334753614,2,5.8,5.8,32,5.47,874815.0
Karachi,KHI,21.456152044638696,20.370660289804675,8,5.8,5.8,32,4.91,785779.0
Karachi,KHI,13.16355889192999,34.732929896129164,4,5.8,5.8,32,3.13,500779.0
Multan,MUL,16.63989477207808,43.82949437830514,12,5.6,5.6,30,3.97,635687.0
Quetta,QTA,13.348984942672626,47.93531767728987,12,5.4,5.4,24,3.14,502505.0
Quetta,QTA,21.66479639928341,45.15229978298029,8,5.4,5.4,24,5.39,862589.0
Karachi,KHI,26.77422688833184,36.50685384175351,0,5.8,5.8,32,6.15,984256.0
Bahawalpur,BWP,24.794007501235924,35.29691899882791,2,5.5,5.5,29,6.36,1017263.0
Karachi,KHI,26.33617867092623,38.50739573908706,0,5.8,5.8,32,6.08,972506.0
Quetta,QTA,22.578259860080536,42.93355418689008,4,5.4,5.4,24,5.7,912111.0
Bahawalpur,BWP,24.96001432136479,39.174850836317695,2,5.5,5.5,29,6.14,982280.0
Hyderabad,HYD,10.217358697249274,33.78163433312127,0,5.7,5.7,31,2.36,377755.0
Multan,MUL,28.69125185386038,42.11796434203772,12,5.6,5.6,30,6.51,1041422.0
Peshawar,PEW,16.13378254851253,23.86133620625927,0,5.1,5.1,27,4.05,648531.0
Islamabad,ISB,20.89653057746919,49.63962576817296,4,4.9,4.9,25,5.47,875526.0
Karachi,KHI,19.53406819019858,46.69375471676883,10,5.8,5.8,32,4.64,742563.0
Lahore,LHR,13.932273763727117,40.47205736619591,12,5.2,5.2,28,3.44,549722.0
Quetta,QTA,26.43926026280879,21.472279793486134,12,5.4,5.4,24,6.63,1060717.0
Lahore,LHR,23.479904796275388,28.915715832780155,2,5.2,5.2,28,6.04,966861.0
Bahawalpur,BWP,14.612790219324133,43.3499281478936,6,5.5,5.5,29,3.65,584403.0
Bahawalpur,BWP,14.3970576471717,29.143764024438735,2,5.5,5.5,29,3.43,548651.0
Hyderabad,HYD,29.767999301952532,21.23529193261417,10,5.7,5.7,31,7.36,1177661.0
Peshawar,PEW,11.94036599635853,33.41210953796045,10,5.1,5.1,27,2.89,462065.0
Quetta,QTA,8.254409951239444,30.94816601555543,2,5.4,5.4,24,2.0,319496.0
Bahawalpur,BWP,11.398879007343933,22.326770075796265,2,5.5,5.5,29,2.72,435857.0
Hyderabad,HYD,9.470760578454172,35.730627782610824,4,5.7,5.7,31,2.1,335680.0
Hyderabad,HYD,14.38048289614693,40.81319939822336,10,5.7,5.7,31,3.21,513307.0
Bahawalpur,BWP,16.01836235515475,44.7478172177952,0,5.5,5.5,29,4.01,640919.0
Bahawalpur,BWP,26.97197572161836,21.101120884666447,4,5.5,5.5,29,6.64,1062688.0
Multan,MUL,9.123974522348815,37.92409299242459,8,5.6,5.6,30,2.14,342493.0
Bahawalpur,BWP,12.548866795204443,25.47503054725471,10,5.5,5.5,29,3.06,489810.0
Hyderabad,HYD,13.000453719249832,36.47872550959835,0,5.7,5.7,31,2.95,472042.0
Multan,MUL,26.911842322555167,40.76262143868808,12,5.6,5.6,30,6.26,1001686.0
Islamabad,ISB,24.98876699198686,34.710403350225256,8,4.9,4.9,25,6.62,1058525.0
Islamabad,ISB,20.110521651043474,26.02598914217309,4,4.9,4.9,25,5.26,841655.0
Karachi,KHI,27.68715095493499,39.648185844486974,10,5.8,5.8,32,6.6,1056774.0
Hyderabad,HYD,26.792963997813217,46.99532224437675,2,5.7,5.7,31,6.01,961809.0
Karachi,KHI,13.52885877574112,25.51084224191941,2,5.8,5.8,32,3.07,491098.0
Lahore,LHR,29.932387867266343,22.65420055297444,6,5.2,5.2,28,7.4,1184463.0
Lahore,LHR,21.633674377947663,31.402833366067362,2,5.2,5.2,28,6.1,975595.0
Bahawalpur,BWP,29.59876552295233,47.72609759554412,8,5.5,5.5,29,7.51,1201438.0
Multan,MUL,21.892842578393736,28.24388889508409,8,5.6,5.6,30,5.48,877479.0
Islamabad,ISB,10.105765737885882,27.761599062579073,2,4.9,4.9,25,2.69,429757.0
Karachi,KHI,22.167638114780353,29.092256380866875,0,5.8,5.8,32,5.63,900885.0
Islamabad,ISB,28.767260960041174,39.552906941043666,0,4.9,4.9,25,8.1,1296768.0
Islamabad,ISB,28.576758617755683,21.178688053799284,10,4.9,4.9,25,7.64,1222510.0
Peshawar,PEW,15.623649423909576,39.38612565673784,2,5.1,5.1,27,4.09,654753.0
Quetta,QTA,8.653382717452192,33.02146167275728,12,5.4,5.4,24,2.24,357851.0
Quetta,QTA,20.42355875350902,27.703116882756085,12,5.4,5.4,24,5.21,833732.0
Islamabad,ISB,13.174359285339177,40.32374620442949,6,4.9,4.9,25,3.65,584167.0
Hyderabad,HYD,10.301401579447063,36.962998053563254,12,5.7,5.7,31,2.28,364580.0
Multan,MUL,13.192103076967335,38.471290372592065,12,5.6,5.6,30,3.5,559879.0
Quetta,QTA,10.239572294489147,35.357547969734235,0,5.4,5.4,24,2.44,390392.0
Hyderabad,HYD,13.131827574120699,38.16083338962807,8,5.7,5.7,31,3.1,496378.0
Hyderabad,HYD,27.160207369179183,46.708636042502235,0,5.7,5.7,31,6.08,972449.0
Lahore,LHR,19.183999931589135,41.61411930160247,0,5.2,5.2,28,5.18,828752.0
Lahore,LHR,9.366886074353506,41.35593949448116,6,5.2,5.2,28,2.28,364630.0
Bahawalpur,BWP,14.136322383332434,27.81851083906412,8,5.5,5.5,29,3.49,558701.0
Lahore,LHR,19.448720063370793,44.13361769985868,2,5.2,5.2,28,4.86,777177.0
Islamabad,ISB,9.211979063732024,43.91274451694241,2,4.9,4.9,25,2.26,361917.0
Multan,MUL,13.578029823395548,25.94885547560839,4,5.6,5.6,30,3.32,531714.0
Quetta,QTA,15.678131655824822,30.264696614300792,10,5.4,5.4,24,3.81,608825.0
Islamabad,ISB,22.548840741568668,30.599483624852443,2,4.9,4.9,25,6.09,974250.0
Peshawar,PEW,22.20531375050088,21.632264834476256,8,5.1,5.1,27,5.59,894385.0
Peshawar,PEW,15.198747890547446,38.96663373026936,8,5.1,5.1,27,3.75,600109.0
Hyderabad,HYD,23.479372217541876,47.62715347894929,8,5.7,5.7,31,5.73,917322.0
Quetta,QTA,21.41689933181745,39.76108118628879,6,5.4,5.4,24,5.56,889345.0
Peshawar,PEW,17.50335395899816,39.86740620592269,0,5.1,5.1,27,4.39,702790.0
Hyderabad,HYD,8.382271200547653,31.90773209698189,4,5.7,5.7,31,2.05,327951.0
Bahawalpur,BWP,23.555850226726562,29.823763237974806,12,5.5,5.5,29,5.86,937159.0
Hyderabad,HYD,21.606522473652603,39.727287545285094,8,5.7,5.7,31,5.17,827245.0
Lahore,LHR,13.844535344279995,33.71511497870552,0,5.2,5.2,28,3.65,583950.0
Islamabad,ISB,26.782584234593788,32.388036790008925,8,4.9,4.9,25,7.83,1252046.0
Quetta,QTA,15.439170825172017,20.336161791724138,12,5.4,5.4,24,3.57,570694.0
Peshawar,PEW,18.790297708762523,43.57032779486981,8,5.1,5.1,27,4.52,722562.0
Lahore,LHR,19.87814157337891,26.606480280327514,10,5.2,5.2,28,5.11,818057.0
Hyderabad,HYD,19.95859070873776,23.60429680554387,8,5.7,5.7,31,4.7,751899.0
Quetta,QTA,8.466600975423862,29.13023252611768,4,5.4,5.4,24,2.18,348526.0
Lahore,LHR,15.836479157274233,26.91787223475508,8,5.2,5.2,28,3.79,606471.0
Quetta,QTA,16.603216094757485,39.17840305954725,6,5.4,5.4,24,3.95,632547.0
Quetta,QTA,12.03528075213407,44.30134936803523,12,5.4,5.4,24,2.83,452824.0
Karachi,KHI,25.53330503053703,41.08979552669301,12,5.8,5.8,32,6.05,967236.0
Bahawalpur,BWP,14.733793214551312,33.815661103912284,0,5.5,5.5,29,3.64,581985.0
Islamabad,ISB,14.088176485022503,21.282197440804357,12,4.9,4.9,25,3.79,606976.0
Multan,MUL,22.303907654574182,24.81310900472473,8,5.6,5.6,30,5.16,825039.0
Hyderabad,HYD,22.720329575760296,37.432161849434564,6,5.7,5.7,31,5.43,869098.0
Karachi,KHI,27.73940053545374,40.76176671282332,2,5.8,5.8,32,5.58,892047.0
Bahawalpur,BWP,25.417047241179617,39.22867949122983,4,5.5,5.5,29,6.27,1002459.0
Lahore,LHR,15.66872734329392,39.62454082277793,8,5.2,5.2,28,3.77,603026.0
Bahawalpur,BWP,21.868183766042076,34.97191744800254,8,5.5,5.5,29,5.55,887219.0
Bahawalpur,BWP,24.236135216429634,38.80010161014255,0,5.5,5.5,29,6.07,971505.0
Peshawar,PEW,27.46766964454087,24.93489598751956,4,5.1,5.1,27,7.32,1170911.0
Multan,MUL,14.211532402498111,48.123456822204645,0,5.6,5.6,30,3.36,537349.0
Lahore,LHR,24.057121874062872,46.64059532739425,8,5.2,5.2,28,6.31,1009801.0
Karachi,KHI,20.88588394298348,26.298048749869285,6,5.8,5.8,32,4.59,734309.0
Multan,MUL,29.470023525704022,34.22014264718399,6,5.6,5.6,30,7.03,1124267.0
Bahawalpur,BWP,24.93524240254885,25.414847962517385,10,5.5,5.5,29,5.88,940051.0
Multan,MUL,24.05610421428363,24.010843777464604,2,5.6,5.6,30,5.87,939678.0
Karachi,KHI,26.541926778859256,44.06822969134285,10,5.8,5.8,32,6.09,975031.0
Quetta,QTA,11.470536055322864,33.31548021722457,0,5.4,5.4,24,2.76,440862.0
Multan,MUL,26.39609658293465,27.64208832912539,8,5.6,5.6,30,5.91,944890.0
Islamabad,ISB,24.671544224109727,21.72726467045252,2,4.9,4.9,25,6.5,1039471.0
Quetta,QTA,20.12633939287549,32.8315708207338,10,5.4,5.4,24,4.97,794643.0
Lahore,LHR,29.42925208314334,20.72307520256483,12,5.2,5.2,28,7.78,1245202.0
Bahawalpur,BWP,14.848966394068743,35.274472857665096,4,5.5,5.5,29,3.65,583592.0
Karachi,KHI,8.847843334732627,46.33165902321933,0,5.8,5.8,32,1.93,309207.0
Peshawar,PEW,21.60839969361497,44.19609165711215,0,5.1,5.1,27,5.21,833944.0
Lahore,LHR,29.136569672866916,35.366679197221025,12,5.2,5.2,28,8.35,1335501.0
Quetta,QTA,16.3640881031421,20.232518025967295,8,5.4,5.4,24,3.65,583586.0
Hyderabad,HYD,21.217276785965158,30.408352215041198,6,5.7,5.7,31,4.84,774280.0
Karachi,KHI,26.747142887861116,28.596332311216386,2,5.8,5.8,32,6.01,961279.0
Peshawar,PEW,8.354243523231112,42.7288121932996,2,5.1,5.1,27,2.29,366350.0
Islamabad,ISB,9.714286317194869,39.62396875339418,0,4.9,4.9,25,2.51,401673.0
Multan,MUL,20.04027368931605,32.253801718866626,4,5.6,5.6,30,4.55,728119.0
Hyderabad,HYD,28.47554101261781,22.592361563566048,10,5.7,5.7,31,6.21,993413.0
Peshawar,PEW,29.028291959886833,34.67893344473822,6,5.1,5.1,27,7.66,1226202.0
Bahawalpur,BWP,20.53905649077597,27.89711416308659,2,5.5,5.5,29,4.88,780249.0
Quetta,QTA,8.067790761924783,26.424219827478463,2,5.4,5.4,24,1.79,286991.0
Quetta,QTA,10.136149434299375,48.373322394197146,12,5.4,5.4,24,2.73,436512.0
Islamabad,ISB,10.628687448227026,29.51338769889002,10,4.9,4.9,25,2.91,464972.0
Islamabad,ISB,18.389115940863224,35.10724290312855,6,4.9,4.9,25,5.04,806779.0
Lahore,LHR,15.249312836886286,38.57557819309652,4,5.2,5.2,28,3.76,602131.0
Hyderabad,HYD,25.43982046035526,34.24879210976952,12,5.7,5.7,31,5.95,952653.0
Bahawalpur,BWP,18.503111954179165,26.64011624234418,12,5.5,5.5,29,4.97,795822.0
Bahawalpur,BWP,17.95239254990514,27.56900242515259,4,5.5,5.5,29,4.31,689395.0
Multan,MUL,26.238133268066345,33.195191927941664,0,5.6,5.6,30,6.2,991852.0
Bahawalpur,BWP,20.786955805359902,31.24325889240479,4,5.5,5.5,29,5.2,832425.0
Karachi,KHI,25.076223377098724,42.4252391657713,2,5.8,5.8,32,5.7,912247.0
Peshawar,PEW,26.779584930470698,34.79243743473998,2,5.1,5.1,27,6.75,1079472.0
Hyderabad,HYD,14.02189946781311,48.27800820076046,6,5.7,5.7,31,3.26,521394.0
Peshawar,PEW,21.300726526656327,41.86457234916787,8,5.1,5.1,27,5.28,845577.0
Peshawar,PEW,11.198149003437626,41.28651348038917,0,5.1,5.1,27,2.7,432267.0
Peshawar,PEW,19.933167244539028,38.13803652508132,10,5.1,5.1,27,5.58,892294.0
Multan,MUL,27.669585766675134,29.893925284919828,2,5.6,5.6,30,6.19,991036.0
Islamabad,ISB,9.871636617160652,42.520200396752045,2,4.9,4.9,25,2.58,412831.0
Peshawar,PEW,14.12358049257868,35.24506280055237,12,5.1,5.1,27,3.69,590132.0
Peshawar,PEW,10.258109221880138,43.97457341908736,10,5.1,5.1,27,2.82,451478.0
Bahawalpur,BWP,10.2036669490321,43.72130675598478,4,5.5,5.5,29,2.71,433798.0
Bahawalpur,BWP,16.976761642417205,44.64202365430199,2,5.5,5.5,29,4.3,687290.0
Peshawar,PEW,26.620462957597226,26.509638934967903,12,5.1,5.1,27,7.07,1131091.0
Karachi,KHI,25.85651726358684,29.256312438387774,0,5.8,5.8,32,5.89,941990.0
Lahore,LHR,17.476662647695967,26.12796512633961,8,5.2,5.2,28,4.04,645923.0
Peshawar,PEW,19.101571418082763,32.72801777862836,6,5.1,5.1,27,4.92,787040.0
Peshawar,PEW,10.686305437868295,42.00033349748328,4,5.1,5.1,27,2.75,440344.0
Bahawalpur,BWP,23.909943744029356,44.967608321466884,10,5.5,5.5,29,5.69,909938.0
Hyderabad,HYD,24.528996213362205,46.46316160308193,8,5.7,5.7,31,5.64,903018.0
Lahore,LHR,27.72772082716655,20.794350923773454,4,5.2,5.2,28,7.19,1150467.0
